genus,material,metric,tau,gamma,total_communities,cluster_id,cluster_size,antibiotic,label_broad,label_fine,label_who
Klebsiella,Urine,cosine,0.4,0.75,24,1,4,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,cosine,0.4,0.75,24,4,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Klebsiella,Urine,cosine,0.4,0.75,24,6,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,cosine,0.4,0.75,24,0,22,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Klebsiella,Urine,cosine,0.4,0.75,24,7,1,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,cosine,0.4,0.75,24,9,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,cosine,0.4,0.75,24,21,4,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,cosine,0.4,0.75,24,21,4,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,cosine,0.4,0.75,24,0,22,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,cosine,0.4,0.75,24,0,22,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Klebsiella,Urine,cosine,0.4,0.75,24,12,1,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Klebsiella,Urine,cosine,0.4,0.75,24,5,2,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,cosine,0.4,0.75,24,0,22,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Klebsiella,Urine,cosine,0.4,0.75,24,16,3,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Klebsiella,Urine,cosine,0.4,0.75,24,13,1,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Klebsiella,Urine,cosine,0.4,0.75,24,1,4,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Klebsiella,Urine,cosine,0.4,0.75,24,3,2,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Klebsiella,Urine,cosine,0.4,0.75,24,0,22,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Klebsiella,Urine,cosine,0.4,0.75,24,10,1,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Klebsiella,Urine,dice,0.4,0.75,27,1,2,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Klebsiella,Urine,dice,0.4,0.75,27,0,21,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,dice,0.4,0.75,27,0,21,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Klebsiella,Urine,dice,0.4,0.75,27,0,21,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,dice,0.4,0.75,27,5,2,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,dice,0.4,0.75,27,18,2,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Klebsiella,Urine,dice,0.4,0.75,27,0,21,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,8,1,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,10,1,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Klebsiella,Urine,dice,0.4,0.75,27,11,1,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Klebsiella,Urine,dice,0.4,0.75,27,13,1,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,3,2,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,14,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Klebsiella,Urine,dice,0.4,0.75,27,0,21,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,dice,0.4,0.75,27,24,4,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Klebsiella,Urine,dice,0.4,0.75,27,17,1,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,dice,0.4,0.75,27,21,3,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Klebsiella,Urine,dice,0.4,0.75,27,18,2,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Klebsiella,Urine,dice,0.4,0.75,27,20,1,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,22,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,26,1,CZA - Ceftazidim/Avibactam_Tested,,,
Klebsiella,Urine,dice,0.4,0.75,27,21,3,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Klebsiella,Urine,dice,0.4,0.75,27,23,2,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Klebsiella,Urine,dice,0.4,0.75,27,0,21,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,24,4,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,dice,0.4,0.75,27,25,1,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,dice,0.4,0.75,27,23,2,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Klebsiella,Urine,dice,0.4,0.75,27,0,21,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,dice,0.4,0.75,27,2,2,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Klebsiella,Urine,dice,0.4,0.75,27,7,1,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,dice,0.4,0.75,27,0,21,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,3,2,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,dice,0.4,0.75,27,4,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Klebsiella,Urine,dice,0.4,0.75,27,6,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Klebsiella,Urine,dice,0.4,0.75,27,9,1,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,dice,0.4,0.75,27,12,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,dice,0.4,0.75,27,24,4,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,dice,0.4,0.75,27,24,4,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Klebsiella,Urine,dice,0.4,0.75,27,16,1,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Klebsiella,Urine,dice,0.4,0.75,27,5,2,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Klebsiella,Urine,dice,0.4,0.75,27,21,3,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Klebsiella,Urine,dice,0.4,0.75,27,19,1,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Klebsiella,Urine,dice,0.4,0.75,27,1,2,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Klebsiella,Urine,dice,0.4,0.75,27,2,2,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Klebsiella,Urine,dice,0.4,0.75,27,0,21,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Klebsiella,Urine,dice,0.4,0.75,27,15,1,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,1,2,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,4,1,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,jaccard,0.4,0.75,35,5,2,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,6,1,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,8,1,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,10,1,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Klebsiella,Urine,jaccard,0.4,0.75,35,11,1,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Klebsiella,Urine,jaccard,0.4,0.75,35,0,1,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,13,1,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,14,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,30,4,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,17,1,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,27,2,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,19,1,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Klebsiella,Urine,jaccard,0.4,0.75,35,20,1,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,22,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,26,1,CZA - Ceftazidim/Avibactam_Tested,,,
Klebsiella,Urine,jaccard,0.4,0.75,35,27,2,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,28,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,30,4,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,31,1,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,jaccard,0.4,0.75,35,32,1,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,34,3,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,34,3,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,34,3,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,33,1,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Klebsiella,Urine,jaccard,0.4,0.75,35,2,1,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,3,1,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,7,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,9,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,25,1,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,12,1,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,15,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,30,4,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,jaccard,0.4,0.75,35,30,4,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,18,1,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,5,2,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,21,1,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,23,1,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Klebsiella,Urine,jaccard,0.4,0.75,35,1,2,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,24,1,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Klebsiella,Urine,jaccard,0.4,0.75,35,16,16,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Klebsiella,Urine,jaccard,0.4,0.75,35,29,1,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Klebsiella,Urine,phi,0.4,0.75,39,0,1,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Klebsiella,Urine,phi,0.4,0.75,39,1,4,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Klebsiella,Urine,phi,0.4,0.75,39,2,1,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,phi,0.4,0.75,39,3,2,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Klebsiella,Urine,phi,0.4,0.75,39,4,1,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,phi,0.4,0.75,39,5,2,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,phi,0.4,0.75,39,27,5,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Klebsiella,Urine,phi,0.4,0.75,39,18,4,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,8,1,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,9,2,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,10,1,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Klebsiella,Urine,phi,0.4,0.75,39,11,1,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Klebsiella,Urine,phi,0.4,0.75,39,12,1,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,13,1,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,14,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Klebsiella,Urine,phi,0.4,0.75,39,15,1,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,phi,0.4,0.75,39,30,5,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Klebsiella,Urine,phi,0.4,0.75,39,17,1,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,phi,0.4,0.75,39,27,5,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Klebsiella,Urine,phi,0.4,0.75,39,27,5,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Klebsiella,Urine,phi,0.4,0.75,39,20,1,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,21,1,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,22,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,3,2,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,18,4,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,25,1,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,26,1,CZA - Ceftazidim/Avibactam_Tested,,,
Klebsiella,Urine,phi,0.4,0.75,39,27,5,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Klebsiella,Urine,phi,0.4,0.75,39,28,2,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Klebsiella,Urine,phi,0.4,0.75,39,9,2,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,30,5,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,phi,0.4,0.75,39,31,1,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,phi,0.4,0.75,39,28,2,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Klebsiella,Urine,phi,0.4,0.75,39,1,4,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Klebsiella,Urine,phi,0.4,0.75,39,1,4,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,35,1,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,phi,0.4,0.75,39,36,2,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Klebsiella,Urine,phi,0.4,0.75,39,37,1,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,phi,0.4,0.75,39,18,4,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,32,1,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,phi,0.4,0.75,39,33,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Klebsiella,Urine,phi,0.4,0.75,39,34,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,6,1,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Klebsiella,Urine,phi,0.4,0.75,39,7,1,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,phi,0.4,0.75,39,38,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Klebsiella,Urine,phi,0.4,0.75,39,30,5,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Klebsiella,Urine,phi,0.4,0.75,39,30,5,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,16,1,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Klebsiella,Urine,phi,0.4,0.75,39,18,4,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Klebsiella,Urine,phi,0.4,0.75,39,19,1,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Klebsiella,Urine,phi,0.4,0.75,39,5,2,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Klebsiella,Urine,phi,0.4,0.75,39,23,1,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Klebsiella,Urine,phi,0.4,0.75,39,27,5,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Klebsiella,Urine,phi,0.4,0.75,39,24,1,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Klebsiella,Urine,phi,0.4,0.75,39,1,4,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Klebsiella,Urine,phi,0.4,0.75,39,36,2,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Klebsiella,Urine,phi,0.4,0.75,39,29,1,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Klebsiella,Urine,phi,0.4,0.75,39,30,5,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Proteus,Blood Culture,cosine,0.4,1.0,15,0,21,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Proteus,Blood Culture,cosine,0.4,1.0,15,1,5,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Proteus,Blood Culture,cosine,0.4,1.0,15,0,21,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Proteus,Blood Culture,cosine,0.4,1.0,15,0,21,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Proteus,Blood Culture,cosine,0.4,1.0,15,0,21,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Proteus,Blood Culture,cosine,0.4,1.0,15,2,3,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Proteus,Blood Culture,cosine,0.4,1.0,15,3,9,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Proteus,Blood Culture,cosine,0.4,1.0,15,0,21,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Proteus,Blood Culture,cosine,0.4,1.0,15,4,2,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Proteus,Blood Culture,cosine,0.4,1.0,15,1,5,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Proteus,Blood Culture,cosine,0.4,1.0,15,5,1,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Proteus,Blood Culture,cosine,0.4,1.0,15,4,2,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Proteus,Blood Culture,cosine,0.4,1.0,15,0,21,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
